013,2008,3,195.66
013,2008,4,195.07
013,2009,1,198.37
013,2009,2,193.28
013,2009,3,191.23
013,2009,4,191.66
013,2010,1,190.44
013,2010,2,187.94
013,2010,3,190.39
013,2010,4,190.49
013,2011,1,186.10
013,2011,2,185.08
013,2011,3,184.45
013,2011,4,184.13
013,2012,1,183.12
013,2012,2,181.42
013,2012,3,182.08
013,2012,4,183.38
013,2013,1,182.05
013,2013,2,182.17
013,2013,3,181.75
013,2013,4,183.50
013,2014,1,180.19
013,2014,2,183.55
013,2014,3,185.45
013,2014,4,185.16
013,2015,1,184.94
013,2015,2,186.47
013,2015,3,190.02
013,2015,4,187.68
013,2016,1,188.47
013,2016,2,191.50
013,2016,3,193.79
013,2016,4,193.94
013,2017,1,195.08
013,2017,2,199.50
013,2017,3,199.07
013,2017,4,201.62
013,2018,1,203.29
013,2018,2,211.17
013,2018,3,211.62
013,2018,4,211.88
013,2019,1,213.18
014,1995,1,100.00
014,1995,2,102.48
014,1995,3,103.61
014,1995,4,102.77
014,1996,1,105.51
014,1996,2,105.41
014,1996,3,107.83
014,1996,4,107.48
014,1997,1,107.92
014,1997,2,108.40
014,1997,3,112.29
014,1997,4,112.86
014,1998,1,114.86
014,1998,2,116.60
014,1998,3,119.80
014,1998,4,120.47
014,1999,1,123.14
014,1999,2,126.74
014,1999,3,130.68
014,1999,4,133.87
014,2000,1,138.60
014,2000,2,144.29
014,2000,3,148.92
014,2000,4,151.90
014,2001,1,157.59
014,2001,2,161.43
014,2001,3,166.94
014,2001,4,171.14
014,2002,1,174.43
014,2002,2,180.20
014,2002,3,184.80
014,2002,4,189.09
014,2003,1,192.90
014,2003,2,196.02
014,2003,3,200.14
014,2003,4,207.83
014,2004,1,210.30
014,2004,2,215.86
014,2004,3,224.49
014,2004,4,228.19
014,2005,1,232.76
014,2005,2,238.13
014,2005,3,242.70
014,2005,4,244.21
014,2006,1,244.90
014,2006,2,244.54
014,2006,3,239.24
014,2006,4,240.40
014,2007,1,238.67
014,2007,2,237.28
014,2007,3,227.32
014,2007,4,227.70
014,2008,1,226.67
014,2008,2,217.58
